Month;Start_Date;End_Date;Station;PumpCycle;Datetime;diff_flux_umol_m2_h1;CO2_diff_umol_m2_h1
Oct;2022-10-18T22:00:00Z;2022-10-19T22:00:00Z;14;4;2022-10-19T16:31:08Z;17,441568374962166;NA
Oct;2022-10-18T22:00:00Z;2022-10-19T22:00:00Z;14;5;2022-10-19T17:32:53Z;16,261519986700961;NA
Oct;2022-10-18T22:00:00Z;2022-10-19T22:00:00Z;14;6;2022-10-19T18:34:34Z;13,751075176720647;NA
Oct;2022-10-18T22:00:00Z;2022-10-19T22:00:00Z;14;7;2022-10-19T19:36:17Z;14,717911921591924;NA
Oct;2022-10-18T22:00:00Z;2022-10-19T22:00:00Z;14;8;2022-10-19T20:37:57Z;16,581577456820035;NA
Oct;2022-10-18T22:00:00Z;2022-10-19T22:00:00Z;14;9;2022-10-19T21:39:37Z;16,521704191937161;NA
Oct;2022-10-18T22:00:00Z;2022-10-19T22:00:00Z;14;10;2022-10-19T22:41:17Z;17,248198927555553;NA
Oct;2022-10-18T22:00:00Z;2022-10-19T22:00:00Z;14;11;2022-10-19T23:42:56Z;14,709454304656369;NA
Oct;2022-10-18T22:00:00Z;2022-10-19T22:00:00Z;14;12;2022-10-20T00:44:37Z;15,189957006236702;NA
Oct;2022-10-18T22:00:00Z;2022-10-19T22:00:00Z;14;13;2022-10-20T01:46:17Z;15,808694844509208;NA
Oct;2022-10-18T22:00:00Z;2022-10-19T22:00:00Z;14;14;2022-10-20T02:47:56Z;15,674477004853644;NA
Oct;2022-10-18T22:00:00Z;2022-10-19T22:00:00Z;14;15;2022-10-20T03:49:37Z;15,286326761316976;NA
Oct;2022-10-18T22:00:00Z;2022-10-19T22:00:00Z;14;16;2022-10-20T04:51:17Z;16,168573420012944;NA
Oct;2022-10-18T22:00:00Z;2022-10-19T22:00:00Z;14;17;2022-10-20T05:52:56Z;19,082712916682603;NA
Oct;2022-10-18T22:00:00Z;2022-10-19T22:00:00Z;14;18;2022-10-20T06:54:37Z;17,423040628839683;NA
Oct;2022-10-18T22:00:00Z;2022-10-19T22:00:00Z;14;19;2022-10-20T07:56:16Z;17,694130058426488;NA
Oct;2022-10-18T22:00:00Z;2022-10-19T22:00:00Z;14;20;2022-10-20T08:57:57Z;14,416872701843168;NA
Oct;2022-10-18T22:00:00Z;2022-10-19T22:00:00Z;14;21;2022-10-20T09:59:36Z;10,110655210485506;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;1;2;2022-11-21T14:03:05Z;26,739561230717424;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;1;3;2022-11-21T15:05:30Z;37,304669355444659;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;1;4;2022-11-21T16:07:53Z;32,507674845005972;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;1;5;2022-11-21T17:10:16Z;30,246085607701563;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;1;6;2022-11-21T18:12:39Z;28,518433255897744;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;1;7;2022-11-21T19:15:02Z;30,843645643589134;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;1;8;2022-11-21T20:17:27Z;28,128929446239383;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;1;9;2022-11-21T21:19:51Z;26,460649067649427;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;1;10;2022-11-21T22:22:16Z;24,024219864448931;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;1;11;2022-11-21T23:24:40Z;26,879800509757786;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;1;12;2022-11-22T00:27:03Z;25,429155650777982;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;1;13;2022-11-22T01:29:28Z;22,500439372891194;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;1;14;2022-11-22T02:31:52Z;22,163569973226537;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;1;15;2022-11-22T03:34:17Z;22,665958408974888;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;1;16;2022-11-22T04:36:40Z;15,376751892644627;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;1;17;2022-11-22T05:39:03Z;37,458115419764979;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;1;18;2022-11-22T06:41:26Z;14,309600285619767;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;1;19;2022-11-22T07:43:50Z;20,672808354890968;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;1;20;2022-11-22T08:46:13Z;15,812072293170839;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;1;21;2022-11-22T09:48:36Z;21,733770598509707;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;1;23;2022-11-22T11:53:25Z;32,786750493225988;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;2;2;2022-11-21T11:29:20Z;13,846334560580450;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;2;3;2022-11-21T12:30:35Z;8,169981877306425;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;2;4;2022-11-21T13:31:59Z;3,054677904422221;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;2;5;2022-11-21T14:33:32Z;7,802235525059291;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;2;6;2022-11-21T15:34:57Z;8,130674632852365;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;2;7;2022-11-21T16:36:21Z;6,565509843026722;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;2;8;2022-11-21T17:37:48Z;2,152640464714242;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;2;10;2022-11-21T19:40:35Z;7,270750305877874;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;2;12;2022-11-21T21:43:28Z;7,223290708892253;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;2;15;2022-11-22T00:47:47Z;2,091476910997903;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;2;16;2022-11-22T01:49:11Z;5,719062463709793;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;2;20;2022-11-22T05:54:51Z;2,440014015209523;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;2;21;2022-11-22T06:56:21Z;5,503295257924674;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;2;22;2022-11-22T07:57:45Z;4,395714711038303;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;2;23;2022-11-22T08:59:09Z;6,069361636754572;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;3;2;2022-11-21T11:33:46Z;223,383782140598186;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;3;3;2022-11-21T12:35:26Z;217,442108117161865;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;3;4;2022-11-21T13:37:07Z;292,355239478129022;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;3;5;2022-11-21T14:38:46Z;244,550175891163406;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;3;6;2022-11-21T15:40:26Z;259,204976039203927;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;3;7;2022-11-21T16:42:04Z;268,425722599544258;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;3;8;2022-11-21T17:43:45Z;271,089238789105650;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;3;9;2022-11-21T18:45:23Z;292,358220084554944;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;3;10;2022-11-21T19:47:03Z;289,085882124544071;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;3;11;2022-11-21T20:48:41Z;283,956262502037134;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;3;12;2022-11-21T21:50:20Z;363,130177838991926;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;3;13;2022-11-21T22:52:00Z;288,768634271932854;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;3;14;2022-11-21T23:53:38Z;279,931279392432714;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;3;15;2022-11-22T00:55:15Z;278,203542739361467;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;3;16;2022-11-22T01:56:55Z;257,015944804917922;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;3;17;2022-11-22T02:58:34Z;267,323661457250239;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;3;18;2022-11-22T04:00:12Z;287,146017812519631;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;3;19;2022-11-22T05:01:49Z;178,459086214100807;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;3;20;2022-11-22T06:03:27Z;199,002863846942944;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;3;21;2022-11-22T07:05:06Z;193,888563667090523;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;3;22;2022-11-22T08:06:46Z;206,686967544509912;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;3;23;2022-11-22T09:08:23Z;254,972654644534060;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;4;2;2022-11-21T14:44:08Z;NA;3385,5683032858774
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;4;3;2022-11-21T15:48:55Z;115,330922991700703;2971,6257755965580
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;4;4;2022-11-21T16:51:54Z;37,947858305743026;2992,9044616348706
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;4;5;2022-11-21T17:53:20Z;NA;2946,8566305428176
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;4;6;2022-11-21T18:58:08Z;85,802048682040066;3098,4865087690537
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;4;7;2022-11-21T20:01:43Z;35,084541933819054;2907,9007696968915
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;4;8;2022-11-21T21:02:31Z;NA;2965,7902775269863
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;4;9;2022-11-21T22:05:33Z;NA;2924,8895880702844
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;4;10;2022-11-21T23:08:35Z;NA;3014,7173868290570
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;4;11;2022-11-22T00:13:52Z;39,706224420984199;2844,6416859926389
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;4;12;2022-11-22T01:17:08Z;43,834418021634121;2717,3389998057869
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;4;13;2022-11-22T02:20:01Z;148,230898782365642;2355,3038083070501
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;4;14;2022-11-22T03:22:57Z;147,494634666892608;2119,2993412775918
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;4;15;2022-11-22T04:26:01Z;52,977891509664403;1492,7846901814555
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;4;16;2022-11-22T05:29:03Z;26,182924409598737;1336,8830858625031
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;4;17;2022-11-22T06:29:54Z;NA;1479,2710793191693
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;4;18;2022-11-22T07:35:20Z;48,644765835381726;1247,5384164169850
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;4;19;2022-11-22T08:36:00Z;NA;1023,6059694389184
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;4;20;2022-11-22T09:45:05Z;-12,571131213206172;989,5118680287858
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;4;21;2022-11-22T10:42:04Z;NA;1333,8804008754680
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;5;2;2022-11-21T13:25:36Z;3,569114494625691;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;5;3;2022-11-21T14:28:05Z;6,530299861002012;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;5;4;2022-11-21T15:31:11Z;5,851546201295018;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;5;5;2022-11-21T16:35:34Z;76,646708556812086;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;5;6;2022-11-21T17:37:32Z;53,755098068967101;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;5;7;2022-11-21T18:41:14Z;8,073963573580890;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;5;8;2022-11-21T19:44:14Z;7,574823643166248;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;5;9;2022-11-21T20:47:32Z;8,015201623716829;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;5;10;2022-11-21T21:51:02Z;26,252390259799249;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;5;11;2022-11-21T22:54:14Z;34,258608831058730;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;5;12;2022-11-21T23:57:35Z;8,097693687850928;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;5;13;2022-11-22T01:01:05Z;6,913211912958742;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;5;14;2022-11-22T02:04:12Z;7,702171792708226;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;5;15;2022-11-22T03:07:51Z;8,058495073803613;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;5;16;2022-11-22T04:10:55Z;8,086999545172574;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;5;17;2022-11-22T05:14:21Z;8,733105482896764;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;5;18;2022-11-22T06:17:39Z;8,126268486822703;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;5;19;2022-11-22T07:21:09Z;12,523814584824686;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;5;20;2022-11-22T08:24:18Z;8,165326764787658;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;5;21;2022-11-22T09:27:52Z;8,124666656431900;NA
Nov;2022-11-20T23:00:00Z;2022-11-21T23:00:00Z;5;22;2022-11-22T10:31:01Z;8,402210049075510;NA
Nov;2022-11-21T23:00:00Z;2022-11-22T23:00:00Z;6;3;2022-11-22T16:45:26Z;1,703477877086538;NA
Nov;2022-11-21T23:00:00Z;2022-11-22T23:00:00Z;6;5;2022-11-22T18:41:39Z;-1,185384922133663;NA
Nov;2022-11-21T23:00:00Z;2022-11-22T23:00:00Z;6;7;2022-11-22T20:34:31Z;-0,780798960921035;NA
Nov;2022-11-21T23:00:00Z;2022-11-22T23:00:00Z;6;10;2022-11-22T23:48:42Z;-1,326834601668655;NA
Nov;2022-11-21T23:00:00Z;2022-11-22T23:00:00Z;6;11;2022-11-23T00:46:07Z;-1,230086018779283;NA
Nov;2022-11-21T23:00:00Z;2022-11-22T23:00:00Z;6;12;2022-11-23T01:46:41Z;-1,317215155870703;NA
Nov;2022-11-21T23:00:00Z;2022-11-22T23:00:00Z;6;13;2022-11-23T02:49:43Z;-1,501048163825231;NA
Nov;2022-11-21T23:00:00Z;2022-11-22T23:00:00Z;6;15;2022-11-23T04:53:52Z;32,345946102559957;NA
Nov;2022-11-21T23:00:00Z;2022-11-22T23:00:00Z;6;17;2022-11-23T06:57:50Z;31,327586804774331;NA
Nov;2022-11-21T23:00:00Z;2022-11-22T23:00:00Z;8;1;2022-11-22T14:57:38Z;55,258672818902461;NA
Nov;2022-11-21T23:00:00Z;2022-11-22T23:00:00Z;10;4;2022-11-22T17:51:05Z;6,456000505725893;NA
Nov;2022-11-21T23:00:00Z;2022-11-22T23:00:00Z;10;8;2022-11-22T21:57:24Z;13,006845591348048;NA
Nov;2022-11-21T23:00:00Z;2022-11-22T23:00:00Z;10;11;2022-11-23T01:00:57Z;5,906722597376194;NA
Nov;2022-11-21T23:00:00Z;2022-11-22T23:00:00Z;10;12;2022-11-23T02:02:22Z;8,491225159549867;NA
Nov;2022-11-21T23:00:00Z;2022-11-22T23:00:00Z;10;13;2022-11-23T03:03:47Z;5,385019215733164;NA
Nov;2022-11-21T23:00:00Z;2022-11-22T23:00:00Z;10;16;2022-11-23T06:08:05Z;8,118204823038004;NA
Nov;2022-11-21T23:00:00Z;2022-11-22T23:00:00Z;10;17;2022-11-23T07:09:30Z;6,902151682908628;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;11;4;2022-11-23T14:05:10Z;-3,213890453768743;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;11;5;2022-11-23T15:08:35Z;-1,355703889405834;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;11;7;2022-11-23T17:16:21Z;-3,834982668309969;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;11;8;2022-11-23T18:19:08Z;-1,791723587557702;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;11;9;2022-11-23T19:21:42Z;-1,215071666443108;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;11;12;2022-11-23T22:31:14Z;-2,122075227391437;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;11;13;2022-11-23T23:34:25Z;1,696939242078022;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;11;15;2022-11-24T01:40:18Z;3,391308277849886;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;11;16;2022-11-24T02:43:26Z;-4,458864843016725;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;11;17;2022-11-24T03:46:33Z;-1,964636919280857;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;11;18;2022-11-24T04:49:39Z;-1,538330427237515;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;11;19;2022-11-24T05:56:44Z;-1,918561753504339;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;11;20;2022-11-24T06:55:52Z;2,386011536326099;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;12;2;2022-11-23T12:10:47Z;11,125889531106592;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;12;3;2022-11-23T13:12:25Z;10,661987081099856;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;12;4;2022-11-23T14:14:05Z;10,165345331745897;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;12;5;2022-11-23T15:15:43Z;10,865804770023614;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;12;6;2022-11-23T16:17:23Z;12,337023373849464;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;12;7;2022-11-23T17:19:03Z;12,125252425569872;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;12;8;2022-11-23T18:20:41Z;10,892097498289219;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;12;9;2022-11-23T19:22:19Z;10,177466734962373;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;12;10;2022-11-23T20:23:59Z;10,890903695552268;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;12;11;2022-11-23T21:25:37Z;10,551838871684142;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;12;12;2022-11-23T22:27:18Z;8,859596567113819;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;12;13;2022-11-23T23:28:58Z;6,097908985129265;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;12;14;2022-11-24T00:30:38Z;11,706855291720109;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;12;15;2022-11-24T01:32:16Z;7,692123223050515;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;12;16;2022-11-24T02:33:54Z;8,274951539159407;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;12;17;2022-11-24T03:35:35Z;11,464280900984573;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;12;18;2022-11-24T04:37:13Z;7,477077560640970;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;12;19;2022-11-24T05:38:51Z;9,210563540768115;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;12;20;2022-11-24T06:40:32Z;10,436427017776920;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;12;21;2022-11-24T07:42:10Z;9,983097336441064;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;12;22;2022-11-24T08:43:50Z;7,454082872333173;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;13;2;2022-11-23T14:38:44Z;49,680812748018106;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;13;3;2022-11-23T15:40:13Z;46,160786472407871;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;13;4;2022-11-23T16:41:39Z;44,506825118709635;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;13;5;2022-11-23T17:43:05Z;42,907555339925302;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;13;6;2022-11-23T18:44:34Z;44,184310852881815;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;13;7;2022-11-23T19:46:00Z;41,326160484707614;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;13;8;2022-11-23T20:47:26Z;43,145223817335697;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;13;9;2022-11-23T21:48:53Z;43,804448917435671;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;13;10;2022-11-23T22:50:19Z;42,965276820911939;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;13;11;2022-11-23T23:51:45Z;41,349035579212241;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;13;12;2022-11-24T00:53:12Z;43,049690405710393;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;13;13;2022-11-24T01:54:40Z;40,104167236823251;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;13;14;2022-11-24T02:56:08Z;42,926865726893347;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;13;15;2022-11-24T03:57:34Z;42,763489749383126;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;13;16;2022-11-24T04:59:01Z;43,241183041815667;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;13;17;2022-11-24T06:00:27Z;41,420739111429654;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;13;18;2022-11-24T07:01:53Z;40,516501859275479;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;13;19;2022-11-24T08:03:28Z;40,744984427609097;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;13;20;2022-11-24T09:04:48Z;41,177702353160008;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;13;21;2022-11-24T10:06:17Z;41,837052555622179;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;14;3;2022-11-23T16:10:32Z;17,074141059828939;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;14;4;2022-11-23T17:12:56Z;13,591946308090815;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;14;5;2022-11-23T18:15:23Z;12,476775809582383;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;14;6;2022-11-23T19:17:47Z;12,045443272617776;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;14;7;2022-11-23T20:20:11Z;9,656942411958022;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;14;8;2022-11-23T21:22:35Z;8,376946265354553;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;14;9;2022-11-23T22:25:02Z;15,688061680412240;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;14;10;2022-11-23T23:27:28Z;12,988600631834377;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;14;11;2022-11-24T00:29:51Z;16,980843013703467;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;14;12;2022-11-24T01:32:17Z;14,222247999150715;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;14;13;2022-11-24T02:34:41Z;13,072078636887351;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;14;14;2022-11-24T03:37:07Z;11,380850716435592;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;14;15;2022-11-24T04:39:31Z;12,754637985885619;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;14;16;2022-11-24T05:41:55Z;8,937825634970078;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;14;18;2022-11-24T07:46:43Z;11,601613787601950;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;14;19;2022-11-24T08:49:07Z;11,712571182092290;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;14;20;2022-11-24T09:51:32Z;12,264647462604200;NA
Nov;2022-11-22T23:00:00Z;2022-11-23T23:00:00Z;14;21;2022-11-24T10:53:58Z;12,186607854256760;NA
Dec;2022-12-18T23:00:00Z;2022-12-19T23:00:00Z;3;2;2022-12-19T11:52:37Z;218,585921854972014;NA
Dec;2022-12-18T23:00:00Z;2022-12-19T23:00:00Z;3;3;2022-12-19T12:55:00Z;247,053343791496474;NA
Dec;2022-12-18T23:00:00Z;2022-12-19T23:00:00Z;3;4;2022-12-19T13:57:23Z;152,281220275445691;NA
Dec;2022-12-18T23:00:00Z;2022-12-19T23:00:00Z;3;5;2022-12-19T14:59:46Z;182,023743021937321;NA
Dec;2022-12-18T23:00:00Z;2022-12-19T23:00:00Z;3;6;2022-12-19T16:02:09Z;188,589108247926532;NA
Dec;2022-12-18T23:00:00Z;2022-12-19T23:00:00Z;3;7;2022-12-19T17:04:33Z;160,411484428984608;NA
Dec;2022-12-18T23:00:00Z;2022-12-19T23:00:00Z;3;8;2022-12-19T18:06:56Z;161,280387608421336;NA
Dec;2022-12-18T23:00:00Z;2022-12-19T23:00:00Z;3;9;2022-12-19T19:09:20Z;88,688307309834258;NA
Dec;2022-12-18T23:00:00Z;2022-12-19T23:00:00Z;3;10;2022-12-19T20:11:44Z;64,935843642842684;NA
Dec;2022-12-18T23:00:00Z;2022-12-19T23:00:00Z;3;11;2022-12-19T21:14:08Z;50,667244712731197;NA
